CLID	SYMBOL	NAME	MICROARRAY_CLASSIFICATION	TRADITIONAL_CLASSIFICATION	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18
IMAGE:745560	F25965_	hypothetical_protein_F25965_	None	None	0.00234	-0.0043	-0.0055	-0.0034	0.00677	0.00527	-0.00381	-0.01097	-0.01313	0.00499	-0.00066	0.0029	-0.0088	-0.00327	0.00299	-0.0094	0.0061	-0.00743
IMAGE:745572	None	"ESTs,_Moderately_similar_to_hypothetical_protein_FLJ12387_similar_to_kinesin_light_chain;_likely_ortholog_of_mouse_kinesin_light_chain_2_[Homo_sapiens]_[H.sapiens]_"	None	None	0.00472	0.00458	0.00201	-0.00984	0.00323	0.00489	0.01254	0.00798	-0.01062	0.0124	-0.00076	0.00284	-0.01571	0.00256	0.00137	-0.01582	-0.00356	-0.00859
IMAGE:746080	KLHL5_	kelch-like_5_(Drosophila)_	None	None	-0.00625	0.00773	0.00113	-0.01128	-0.00174	-0.00128	-0.03275	-0.0103	0.01193	-0.02523	-0.01715	0.00327	-0.0172	-0.01682	0.0216	0.03619	0.00951	-0.0092
IMAGE:746119	KIAANone781_	KIAA0781_protein_	None	None	0.00116	0.00685	-0.00205	-0.0047	-0.00068	-0.00094	-0.00761	-0.00302	0.00652	0.00636	0.00557	0.00452	0.00854	0.01068	0.00464	0.00943	0.00432	-0.0072
IMAGE:752625	SLC7A2_	"solute_carrier_family_7_(cationic_amino_acid_transporter,_y+_system),_member_2_"	None	None	-0.0133	0.00289	-0.00301	0.0097	0.00989	-0.01443	0.00638	0.00078	0.01024	-0.00651	0.00187	-0.00753	-0.016	-0.02957	0.02264	0.01509	0.01857	-0.00553
IMAGE:752652	TCF7L2_	"transcription_factor_7-like_2_(T-cell_specific,_HMG-box)_"	None	None	-0.00216	-0.00923	-0.00373	0.00177	0.00749	-0.00637	0.00513	-0.00891	0.00293	0.00186	-0.00642	0.00235	0.00332	0.00197	0.0122	0.00506	0.004	-0.00794
IMAGE:753184	SOX9_	"SRY_(sex_determining_region_Y)-box_9_(campomelic_dysplasia,_autosomal_sex-reversal)_"	None	None	0.00443	-0.00535	0.00197	-0.00244	-0.00351	0.01108	0.00147	-0.00916	-0.01242	0.0157	0.00331	-0.00455	0.01252	0.0105	-0.0036	-0.00331	0.00698	-0.00773
IMAGE:753215	GNAI1_	"guanine_nucleotide_binding_protein_(G_protein),_alpha_inhibiting_activity_polypeptide_1_"	None	None	-0.00812	0.00055	-0.00131	-0.0026	0.00013	-0.00481	-0.00265	-0.00505	-0.00216	-0.00172	-0.00887	0.01154	0.00141	-0.00388	-0.00721	-0.00862	0.00281	-0.00772
IMAGE:753330	None	"Homo_sapiens_cDNA_FLJ10869_fis,_clone_NT2RP4001677_"	None	None	-0.00072	-0.00027	0.00083	0.00252	0.00074	0.00772	0.0149	-0.00474	-0.00255	0.00225	0.01344	0.01443	0.00698	0.00157	0.00652	0.00926	0.00109	-0.00801
IMAGE:753430	ATRX_	"alpha_thalassemia/mental_retardation_syndrome_X-linked_(RAD54_homolog,_S._cerevisiae)_"	None	None	-0.01256	-0.00111	0.00404	-0.00613	0.00044	-0.01346	-0.00932	-0.00013	0.00995	0.014	-0.00448	-0.0044	-0.00359	0.00109	0.01419	0.0043	-0.01263	-0.00828
IMAGE:754028	KIAANone469_	KIAA0469_gene_product_	None	None	-0.00121	0.01564	-0.00838	-0.00996	0.00203	0.00843	0.00221	-0.00856	0.01258	-0.01504	-0.00169	-0.02279	-0.00758	0.00464	0.02391	0.00323	0.00231	-0.00614
IMAGE:754293	LZ16_	**nasopharyngeal_carcinoma_susceptibility_protein_	None	None	0.00279	0.00779	-0.00326	-0.00298	-0.0042	0.00219	-0.00432	-0.00041	0.00714	-0.00542	0.00708	0.0042	0.00035	0.00465	0.00558	0.00014	0.01306	-0.0056
IMAGE:754294	FLJ2None396_	**hypothetical_protein_FLJ20396_	None	None	0.00031	-0.00177	-0.00016	-0.00112	0.00021	-0.00126	0.00123	-0.00591	-0.00974	0.00206	0.00101	-0.00928	-0.00324	0.00545	-0.00234	0.00671	0.0016	-0.00821
IMAGE:754358	SPOCK_	"sparc/osteonectin,_cwcv_and_kazal-like_domains_proteoglycan_(testican)_"	None	None	0.0025	0.00054	-0.00698	-0.0019	0.01093	-0.00065	0.001	0.00093	0.01684	-0.00475	0.00078	-0.01123	0.00187	0.00346	0.00567	-0.00021	-0.00153	-0.00829
IMAGE:754594	FLJ233None9_	hypothetical_protein_FLJ23309_	None	None	-0.00703	-0.00368	-0.01269	0.00573	0.00292	-0.0068	-0.02035	-0.02074	-0.004	0.00402	-0.00061	-0.01758	0.00295	0.00606	-0.00226	-0.01337	0.01168	-0.00704
IMAGE:754605	None	None	None	None	0.00113	0.00022	0.00285	0.00112	-0.00588	0.00268	-0.00347	0.00307	0.00558	0.00007	-0.00271	0.00035	-0.00798	0.0061	0.01736	0.00586	0.00082	-0.00664
IMAGE:755373	ZNF151_	zinc_finger_protein_151_(pHZ-67)_	None	None	0.00188	-0.00015	0.0067	-0.00718	-0.00384	0.00439	-0.00172	0.00168	0.00528	0.01441	0.00308	-0.01688	0.0027	0.00966	0.00425	0.00414	0.00263	-0.00768
IMAGE:755506	ANXA4_	annexin_A4_	None	None	0.00439	0.00346	-0.00997	-0.0056	0.01718	0.00109	0.01299	-0.00653	0.00861	-0.00263	-0.0063	-0.00456	0.00292	0.00438	0.01142	0.00129	0.00263	-0.00854
IMAGE:755584	KIAANone475_	KIAA0475_gene_product_	None	None	0.00162	0.00329	-0.00676	0.00683	0.00622	-0.00636	-0.00921	0.00593	0.00807	0.00613	0.00607	-0.00728	0.00435	0.00154	-0.00082	-0.0049	-0.00091	-0.00853
IMAGE:756372	RARRES2_	retinoic_acid_receptor_responder_(tazarotene_induced)_2_	None	None	-0.00407	-0.00387	0.00431	-0.00498	0.0055	0.00146	0.00706	-0.00202	0.0028	0.00115	-0.00539	0.0068	-0.0028	-0.0011	0.00264	0.01122	-0.00869	-0.00948
IMAGE:756378	LOC57None19_	hypothetical_protein_LOC57019_	None	None	-0.00244	-0.00284	-0.00231	0.00335	0.00216	0.00201	-0.00968	-0.00348	0.00317	-0.00821	-0.01035	0.00461	0.01086	-0.00778	0.00706	0.00759	-0.00885	-0.00999
IMAGE:756490	BCAT2_	"branched_chain_aminotransferase_2,_mitochondrial_"	None	None	-0.00073	0.00387	-0.00119	-0.00193	-0.00064	-0.00531	-0.0003	0.00564	-0.00079	-0.00044	0.00047	-0.00796	0.01096	-0.00389	0.01083	0.00348	-0.01607	-0.01085
IMAGE:757375	None	"ESTs,_Highly_similar_to_T08751_hypothetical_protein_DKFZp586F1019.1_-_human_(fragment)_[H.sapiens]_"	None	None	-0.00564	0.00591	-0.00441	0.0035	0.00317	-0.00712	-0.00126	0.00414	0.01642	0.00492	-0.00383	0.00647	0.00702	0.00244	0.0221	-0.00199	-0.0073	-0.00837
IMAGE:758360	None	"**ESTs,_Weakly_similar_to_JC4025_opioid-binding_cell_adhesion_protein_-_human_[H.sapiens]_"	None	None	0.00272	-0.00919	0.00101	0.00069	-0.00514	0.00412	-0.00534	-0.0024	-0.00785	-0.00443	-0.0053	-0.01672	0.00599	-0.00184	0.00005	-0.00567	-0.00456	-0.00803
IMAGE:76049	SLC2A8_	"solute_carrier_family_2,_(facilitated_glucose_transporter)_member_8_"	None	None	-0.00385	0.00269	0.00172	-0.00078	-0.00092	-0.00022	-0.00114	0.0013	0.01292	-0.00309	-0.00791	-0.00352	0.01156	0.00341	0.00526	0.00782	-0.00707	-0.00945
IMAGE:767049	PSMC6_	"proteasome_(prosome,_macropain)_26S_subunit,_ATPase,_6_"	None	None	-0.00737	-0.00647	0.00012	0.00526	0.01181	-0.00451	-0.00025	0.0033	0.01316	0.01058	0.01436	-0.00972	0.00277	-0.01155	-0.01141	-0.00386	0.00051	-0.01044
IMAGE:767069	None	"Homo_sapiens_cDNA:_FLJ21930_fis,_clone_HEP04301,_highly_similar_to_HSU90916_Human_clone_23815_mRNA_sequence_"	G2	None	-0.00006	-0.00223	0.0003	0.00496	0.00394	-0.00478	-0.00087	0.0051	0.00209	0.00069	-0.00333	-0.00171	-0.00366	-0.00116	-0.00637	0.00234	0.00098	-0.00855
IMAGE:767287	None	"ESTs,_Weakly_similar_to_neuronal_thread_protein_[Homo_sapiens]_[H.sapiens]_"	None	None	0.00066	-0.01778	0.00515	0.00144	-0.00345	0.00402	-0.00109	-0.00483	0.00678	0.00994	0.00108	0.01971	0.01966	0.00243	0.01606	0.00003	-0.00385	-0.00672
IMAGE:767293	FLJ1None7NoneNone_	hypothetical_protein_FLJ10700_	None	None	0.00247	-0.01459	-0.00462	0.00431	0.01289	0.01092	0.00052	-0.01057	-0.00704	-0.00142	-0.00072	-0.00252	-0.00789	-0.00742	0.00648	-0.00248	-0.00684	-0.007
IMAGE:767313	None	"Homo_sapiens,_clone_IMAGE:5287010,_mRNA_"	None	None	-0.00115	-0.01437	0.00385	-0.00121	0.00256	0.00115	-0.00667	0.00064	0.0104	0.00675	0.00032	-0.00451	0.00175	-0.00112	0.00383	-0.00184	-0.00531	-0.00818
IMAGE:767459	USP12_	**ubiquitin_specific_protease_12_	None	None	-0.00152	0.00269	-0.00375	-0.0045	0.00594	0.0036	0.00121	-0.00528	-0.00815	0.0012	-0.00331	0.01323	-0.00565	-0.003	-0.00184	-0.00736	-0.00272	-0.00757
IMAGE:767638	PLAG1_	**pleiomorphic_adenoma_gene_1_	G2/M	None	-0.00193	-0.01164	0.01172	-0.00021	-0.00128	-0.0018	-0.0195	0.00869	0.00923	0.00146	0.00882	-0.00577	-0.00294	-0.01301	-0.01611	0.01546	-0.00226	-0.01045
IMAGE:767761	DKFZP434B168_	DKFZP434B168_protein_	None	None	0.01186	0.00706	-0.02048	0.01196	0.00389	0.00338	-0.0319	-0.00602	-0.01411	-0.01368	-0.00892	0.00309	-0.00434	0.00236	0.00331	-0.00953	0.00506	-0.01008
IMAGE:767775	LOC51242_	hypothetical_protein_LOC51242_	None	None	-0.00297	-0.0088	0.00689	-0.00047	-0.00303	0.00434	-0.00309	0.00021	0.0038	0.01194	0.00423	-0.00558	-0.00066	-0.0043	0.00654	-0.00021	0.0064	-0.00747
IMAGE:767851	FBN1_	fibrillin_1_(Marfan_syndrome)_	None	None	-0.00592	0.00401	-0.00887	0.00497	0.01225	0.00308	-0.00485	-0.01192	-0.00589	0.01459	-0.00204	-0.01094	0.01399	-0.00601	0.01052	0.00059	-0.00662	-0.00933
IMAGE:768172	None	"ESTs,_Weakly_similar_to_DRT2_ARATH_Bifunctional_dihydrofolate_reductase-thymidylate_synthase_2_(DHFR-TS)_[Includes:_Dihydrofolate_reductase_;_Thymidylate_synthase_]_[A.thaliana]_"	S	S	-0.01122	-0.00444	-0.00531	0.01784	0.01589	-0.00495	0.00499	-0.00037	0.01796	0.0001	-0.00109	-0.00541	-0.01339	-0.00262	0.0146	0.00902	-0.005	-0.00801
IMAGE:768507	KIAA1None25_	KIAA1025_protein_	None	None	-0.00778	-0.00704	0.00899	-0.00612	-0.01376	-0.01481	-0.01666	0.00438	0.00536	0.00866	0.0009	-0.00055	-0.01104	0.00551	0.01031	-0.00324	-0.00565	-0.00954
IMAGE:769000	MGC5242_	hypothetical_protein_MGC5242_	None	None	0.00586	-0.0054	-0.00021	0.00378	0.00446	0.00715	-0.00361	0.00505	0.00418	0.00242	0.00182	0.01569	-0.00264	0.00035	0.01165	0.00436	-0.00597	-0.0102
IMAGE:769901	CDIPT_	CDP-diacylglycerol--inositol_3-phosphatidyltransferase_	None	None	-0.00117	-0.02159	0.01029	0.00694	-0.00248	0.00053	0.00977	0.00383	0.00341	0.00387	-0.00049	-0.0009	0.00683	-0.00217	0.00106	0.00615	-0.00342	-0.00801
IMAGE:770074	PRRG2_	proline-rich_Gla_(G-carboxyglutamic_acid)_polypeptide_2_	None	None	-0.00812	-0.00641	-0.00176	0.00171	0.00434	-0.00298	-0.00666	-0.00831	0.00437	-0.00121	0.01038	-0.01431	-0.01917	0.00008	0.00165	0.00074	0.00155	-0.00718
IMAGE:770337	None	"ESTs,_Weakly_similar_to_T04192_hypothetical_protein_T4F9.30_-_Arabidopsis_thaliana_[A.thaliana]_"	None	None	0.00608	-0.00911	0.00267	0.00851	-0.00058	-0.00589	-0.00723	0.00904	-0.00227	-0.00531	0.0002	-0.00198	-0.00567	0.00011	-0.00756	0.01211	0.00138	-0.00888
IMAGE:770430	WBSCR16_	Williams-Beuren_syndrome_chromosome_region_16_	None	None	-0.01171	0.00135	0.00888	-0.0065	-0.00568	-0.00425	-0.00061	-0.00565	-0.01478	0.01506	-0.00219	0.00698	-0.00633	-0.00057	-0.01266	0.00125	0.00137	-0.00909
IMAGE:770461	CDK5RAP3_	CDK5_regulatory_subunit_associated_protein_3_	None	None	-0.0052	-0.0101	0.00958	0.00846	-0.00458	0.0062	0.00702	0.00031	-0.00875	0.01359	-0.00231	-0.0024	-0.01616	0.01171	0.00326	0.00746	-0.0066	-0.01008
IMAGE:770856	DKFZP564DNone478_	hypothetical_protein_DKFZp564D0478_	None	None	-0.00327	0.00285	-0.00384	-0.0055	0.01025	-0.0062	0.00861	-0.00117	0.00435	-0.00215	-0.00134	0.01842	0.0068	-0.00769	-0.00959	-0.00668	0.00212	-0.00964
IMAGE:770993	None	"Homo_sapiens_cDNA_FLJ33107_fis,_clone_TRACH2000959_"	None	None	0.00021	-0.0089	-0.00234	0.00361	0.00927	-0.0031	0.0069	0.00041	-0.00825	0.00522	0.00396	0.00903	-0.00803	-0.01155	-0.00125	-0.01061	0.00166	-0.00691
IMAGE:772429	None	Homo_sapiens_mRNA;_cDNA_DKFZp667B148_(from_clone_DKFZp667B148)_	None	None	-0.00538	-0.00083	0.00418	-0.00414	0.00022	0.00217	0.00154	0.00077	0.01585	0.00501	0.0017	0.00031	-0.00335	0.00533	0.00264	0.00048	0.00404	-0.00758
IMAGE:772481	PHYHIP_	phytanoyl-CoA_hydroxylase_interacting_protein_	None	None	-0.00193	-0.00155	-0.00177	0.00792	-0.00247	-0.00605	-0.00272	0.00013	0.00259	-0.00211	0.00887	0.00928	0.00936	0.00686	0.0018	0.0098	-0.00503	-0.01127
IMAGE:773236	FPR1_	formyl_peptide_receptor_1_	None	None	-0.00295	-0.00065	0.0046	0.00141	-0.00579	0.00209	-0.00059	-0.00159	-0.00183	0.00616	-0.00291	-0.01077	0.00688	0.00156	0.01096	0.00963	-0.00104	-0.00821
IMAGE:773266	MMP9_	"matrix_metalloproteinase_9_(gelatinase_B,_92kD_gelatinase,_92kD_type_IV_collagenase)_"	None	None	0.00153	-0.00493	0.00403	-0.00535	-0.00686	0.00311	-0.0011	-0.00083	0.00462	-0.00126	0.01164	0.00682	-0.00298	0.00567	-0.00072	-0.00263	0.00644	-0.00844
IMAGE:773290	NEFH_	"**neurofilament,_heavy_polypeptide_(200kD)_"	None	None	-0.01135	-0.00253	0.00975	0.00684	-0.01863	-0.0029	-0.00787	0.00168	-0.00155	-0.0066	0.00578	0.00483	-0.00512	0.00181	-0.00976	0.00348	0.00198	-0.00821
IMAGE:773320	MGC4268_	hypothetical_protein_MGC4268_	None	None	0.00468	-0.00606	0.00265	0.00798	-0.0047	0.00565	-0.00125	0.0041	0.00413	-0.01065	-0.01102	0.01387	0.00836	-0.0058	-0.00158	0.0036	0.01793	-0.00686
IMAGE:773402	None	ESTs_	None	None	0.00658	-0.00878	0.0033	-0.00598	-0.00527	-0.00139	-0.00493	0.00747	0.01662	0.00142	0.00454	0.01285	0.00822	0.00609	0.01472	-0.00265	-0.00198	-0.00901
IMAGE:773419	None	ESTs_	None	None	0.00244	-0.00113	0.00148	-0.0007	0.00278	0.00248	0.00936	0.00645	0.01453	0.00694	-0.00088	0.01418	0.00698	-0.00182	0.00776	-0.00507	0.01187	-0.00479
IMAGE:773423	None	ESTs_	None	None	-0.00052	-0.00941	0.00577	0.00202	-0.00512	0.00086	-0.00719	0.0008	-0.00725	0.0028	0.0069	-0.00082	-0.00581	-0.00919	-0.00752	-0.0034	0.009	-0.00756
IMAGE:773455	FLJ2None457_	hypothetical_protein_FLJ20457_	None	None	0.00266	-0.00657	-0.00124	-0.014	0.0087	0.0037	0.0005	-0.0095	0.00585	0.01055	0.00394	0.01522	0.00832	-0.00229	0.0097	-0.00466	0.00248	-0.00784
IMAGE:773469	PTGFRN_	prostaglandin_F2_receptor_negative_regulator_	None	None	0.00068	0.00658	-0.00578	0.00582	-0.00298	-0.00353	0.00155	-0.00102	0.00675	-0.00695	0.01736	0.01096	0.00047	0.01384	0.00631	0.00743	0.00361	-0.01253
IMAGE:773527	FLJ21816_	hypothetical_protein_FLJ21816_	None	None	-0.00624	0.0027	-0.00312	-0.0004	0.00399	-0.00423	-0.00259	0.00048	0.01861	-0.00663	0.00403	-0.00734	-0.01426	0.00379	0.01384	0.00241	-0.00577	-0.00804
IMAGE:774154	CPD_	carboxypeptidase_D_	None	None	0.00653	-0.00493	-0.00437	-0.00246	0.00011	0.00467	-0.00802	-0.00973	-0.00186	-0.00245	-0.00269	-0.00299	0.00047	0.00749	0.01681	0.00652	0.00276	-0.00598
IMAGE:77915	PLA2G2A_	"phospholipase_A2,_group_IIA_(platelets,_synovial_fluid)_"	None	None	-0.00351	0.01074	-0.01183	-0.00652	0.00972	-0.00692	-0.01347	-0.00746	0.00542	0.0111	-0.00145	0.0029	0.00752	0.00551	-0.00039	-0.01165	0.00133	-0.00932
IMAGE:781151	KIAANone999_	KIAA0999_protein_	None	None	-0.00759	-0.00428	0.00329	0.00241	-0.00378	-0.00042	0.00123	-0.00139	0.01346	-0.0038	0.00817	0.00747	0.01057	0.00043	-0.00732	-0.00202	0.00177	-0.00786
IMAGE:781385	LOC65122_	**hypothetical_protein_similar_to_preferentially_expressed_antigen_of_melanoma_	None	None	-0.01029	0.00175	0.00735	-0.00905	0.0037	-0.01279	0.01025	0.00189	0.00875	0.02408	0.00926	-0.00744	0.00791	0.002	-0.00012	0.0057	-0.00096	-0.00949
IMAGE:782279	FLJ2None753_	hypothetical_protein_FLJ20753_	None	None	-0.00194	-0.01226	0.00424	-0.00122	0.00118	0.0036	0.0053	-0.00277	0.00608	0.00791	0.00087	0.00204	0.00062	0.00609	0.00918	0.00091	-0.00572	-0.00833
IMAGE:782481	GOLGA3_	"golgi_autoantigen,_golgin_subfamily_a,_3_"	None	None	-0.00059	-0.00213	0.0008	0.01279	0.01054	0.00085	0.00929	0.00905	0.00548	0.00809	0.01146	-0.00413	-0.01209	-0.00169	-0.00444	0.00645	0.00345	-0.00901
IMAGE:782760	CYP1B1_	"cytochrome_P450,_subfamily_I_(dioxin-inducible),_polypeptide_1_(glaucoma_3,_primary_infantile)_"	None	None	-0.00301	0.00113	-0.01086	0.07408	0.0238	0.06975	0.02521	0.00788	0.00504	0.00835	0.01351	-0.01276	-0.01067	-0.00593	-0.00042	-0.00515	-0.00465	-0.00812
IMAGE:784017	CASPR3_	**cell_recognition_molecule_CASPR3_	None	None	-0.00312	0.0042	-0.00924	0.00163	0.00865	0.00113	-0.01314	-0.00648	0.01139	-0.00124	0.00345	-0.0027	0.00328	-0.00186	0.00906	0.0016	-0.00013	-0.00949
IMAGE:784100	LIM_	LIM_protein_(similar_to_rat_protein_kinase_C-binding_enigma)_	None	None	0.00043	0.00482	0.00638	-0.00135	-0.01139	-0.00213	0.00636	0.00564	0.0089	0.00262	0.0087	0.00428	-0.00006	-0.0008	0.01017	0.00417	0.02888	-0.00362
IMAGE:784117	KIAA1131_	KIAA1131_protein_	None	None	0.00054	-0.00936	-0.00327	0.00131	0.00381	-0.00095	-0.0066	-0.00663	0.0048	-0.00133	-0.01155	-0.00699	0.00456	0.00242	0.00729	-0.00271	0.00041	-0.00538
IMAGE:784282	None	ESTs_	None	None	-0.00038	0.0015	-0.00413	0.00668	-0.00057	-0.00845	-0.00132	0.00435	0.00699	0.00047	-0.00947	0.00237	0.01297	0.00651	0.00396	-0.00407	0.00267	-0.00958
IMAGE:784283	DKFZP564B147_	DKFZP564B147_protein_	None	None	-0.00185	-0.00148	0.00282	-0.00427	-0.00256	0.00828	-0.00141	-0.00841	-0.01334	0.01131	0.00759	0.00443	0.00108	0.00538	0.00328	0.0042	-0.01017	-0.01132
IMAGE:784959	NEO1_	neogenin_homolog_1_(chicken)_	None	None	-0.00358	-0.00093	0.00599	-0.00624	-0.00245	-0.00494	-0.01146	0.00392	0.00823	0.00438	0.00119	-0.00148	0.00057	-0.00598	0.01038	0.01192	-0.00646	-0.00949
IMAGE:785148	PTPRZ1_	"protein_tyrosine_phosphatase,_receptor-type,_Z_polypeptide_1_"	None	None	-0.00693	-0.00874	0.00086	0.00284	0.00747	0.00735	0.00743	-0.01007	0.00457	-0.00531	-0.00174	-0.00673	-0.00916	-0.00165	0.00711	0.00911	-0.00369	-0.00682
IMAGE:785542	NRXN3_	neurexin_3_	None	None	-0.00449	0.00214	-0.00401	0.00233	0.00825	-0.00671	-0.00418	0.00073	0.01048	0.01113	-0.00309	0.00527	0.00656	-0.00235	0.01002	-0.00112	-0.00139	-0.00885
IMAGE:785710	KIAA1None25_	KIAA1025_protein_	None	None	-0.00887	-0.00333	0.00529	-0.00951	-0.011	-0.00948	-0.01539	-0.00692	0.00559	-0.00011	-0.00221	-0.01419	0.00784	0.00275	0.01297	0.01116	-0.0105	-0.00856
IMAGE:785836	None	ESTs_	None	None	0.00681	0.00517	-0.0076	-0.00177	0.00475	-0.00066	-0.00986	-0.00742	-0.01862	0.0154	-0.00169	-0.01381	-0.00268	0.00753	0.01501	0.00537	-0.00061	-0.0102
IMAGE:785930	HOXA4_	homeo_box_A4_	None	None	-0.01286	-0.00522	0.00972	-0.00598	-0.00726	0.00068	0.00187	-0.00344	0.0085	-0.00095	-0.00809	0.00815	-0.00436	0.0019	0.00857	0.00429	-0.01075	-0.00736
IMAGE:786234	REV1L_	REV1-like_(yeast)_	None	None	0.00392	0.00652	-0.007	-0.00841	0.00598	-0.00453	-0.01276	0.00135	0.0068	0.00564	-0.001	0.00409	0.00486	-0.00236	0.01778	-0.00281	-0.00545	-0.00993
IMAGE:786573	FLJ1None618_	**hypothetical_protein_FLJ10618_	None	None	-0.0051	0.00588	0.00249	-0.00496	-0.01326	0.00488	-0.00981	-0.0014	0.00206	-0.0025	0.0063	-0.00654	0.00062	0.00341	0.00714	-0.00737	-0.0058	-0.00805
IMAGE:786677	WFDC2_	**WAP_four-disulfide_core_domain_2_	None	None	0.00035	-0.00256	0.00399	-0.00436	-0.00659	0.00974	0.00147	-0.0022	-0.00205	0.00337	-0.01045	0.00382	0.00169	0.00928	-0.00502	-0.0116	0.00492	-0.00677
IMAGE:787876	None	None	None	None	-0.01575	-0.00545	0.00993	0.00029	-0.01337	0.00464	0.00728	-0.00496	0.00876	0.00074	-0.01009	-0.00579	-0.00799	0.00898	0.00923	-0.00612	-0.00398	-0.005
IMAGE:788190	HYAL2_	hyaluronoglucosaminidase_2_	None	None	-0.00468	0.00842	0.00368	-0.00296	-0.0069	-0.00976	-0.00341	0.01019	0.01348	0.00376	0.0137	0.00651	0.00583	-0.00092	0.00165	0.00472	0.00526	-0.00979
IMAGE:788201	FLJ11None11_	hypothetical_protein_FLJ11011_	None	None	-0.00167	-0.00083	0.00679	0.00011	-0.01166	0.00455	0.005	0.00209	0.00202	0.00029	-0.01149	-0.0093	0.00219	0.01177	0.01122	0.0035	-0.00069	-0.00556
IMAGE:788232	SES2_	sestrin_2_	None	None	-0.00157	-0.00312	0.0034	0.00815	-0.01166	0.00632	0.00394	0.0008	-0.00077	-0.00822	-0.00094	0.00012	0.00321	0.00913	-0.00317	-0.00052	-0.00006	-0.00646
IMAGE:788264	FLJ21924_	hypothetical_protein_FLJ21924_	None	None	0.00139	0.00547	-0.00163	0.00084	-0.00177	0.00568	-0.02048	0.00496	0.00933	0.00095	0.00323	0.00935	-0.00798	0.00619	-0.00216	-0.00216	-0.00252	-0.00773
IMAGE:788269	MEP1A_	"**meprin_A,_alpha_(PABA_peptide_hydrolase)_"	None	None	0.00719	0.00311	-0.0084	-0.00044	0.00069	-0.0018	-0.01708	-0.00428	-0.01067	0.01787	-0.00779	-0.02722	0.01893	0.00592	0.01507	-0.00682	0.0006	-0.0102
IMAGE:788355	STAG3_	stromal_antigen_3_	S	None	-0.0149	-0.00781	0.00873	0.01967	-0.01477	-0.00965	-0.00334	0.0087	0.00748	0.01407	0.00063	0.00269	0.00106	0.00557	0.01097	-0.0037	-0.00388	-0.00834
IMAGE:788486	LYSAL1_	lysosomal_apyrase-like_1_	None	None	-0.00233	0.00194	0.0017	0.00276	-0.00037	-0.00329	0.00126	0.00539	0.0035	0.00682	-0.00393	-0.00049	0.00465	-0.00662	0.0105	0.00078	0.00381	-0.00758
IMAGE:788620	LOC927None3_	hypothetical_protein_BC013073_	None	None	0.00542	-0.00249	0.00755	-0.01168	0.00086	0.00284	0.00409	0.01308	-0.00396	0.00636	-0.01243	0.01745	-0.00734	-0.00152	-0.00809	-0.01248	-0.01001	-0.0087
IMAGE:789382	NOTCH4_	Notch_homolog_4_(Drosophila)_	None	None	-0.00042	0.01074	-0.00288	-0.00492	0.00232	0.00491	-0.00215	0.00688	0.0116	-0.01619	-0.00455	0.0171	0.00189	-0.00694	0.00224	-0.00179	-0.01098	-0.01005
IMAGE:79022	FOSB_	FBJ_murine_osteosarcoma_viral_oncogene_homolog_B_	None	None	-0.00883	0.00436	-0.00038	0.00015	-0.00321	-0.00449	0.00292	-0.00661	-0.0043	-0.00248	-0.00563	-0.00357	0.00035	0.0059	-0.00153	0.00298	-0.00424	-0.00782
IMAGE:795197	None	"Homo_sapiens_cDNA_FLJ25157_fis,_clone_CBR08008,_highly_similar_to_UBIQUITIN-CONJUGATING_ENZYME_E2-23_KDA_(EC_6.3.2.19)_"	None	None	0.00314	-0.00009	-0.00066	-0.00368	0.00126	-0.00436	0.00784	-0.00078	-0.00169	-0.00624	-0.00625	0.01249	0.00824	0.00149	0.00687	0.00997	0.00055	-0.01079
IMAGE:795213	RNAC_	RNA_cyclase_homolog_	None	None	0.00503	-0.00187	-0.00432	-0.00871	0.00384	0.00721	-0.00068	-0.00646	0.0128	-0.00499	0.00267	-0.00772	0.00751	0.00228	0.01276	-0.00259	0.00459	-0.00655
IMAGE:795307	RBP5_	"retinol_binding_protein_5,_cellular_"	None	None	0.00231	0.00175	0.00411	-0.01244	0.00677	0.00729	0.01937	0.00383	0.01682	-0.00738	0.00664	0.00561	-0.00328	0.00156	-0.00086	0.00807	0.00249	-0.00726
IMAGE:795321	MAN2A2_	"mannosidase,_alpha,_class_2A,_member_2_"	None	None	0.00442	0.00593	-0.00437	-0.01008	0.00396	0.00281	0.00436	-0.00434	-0.00967	0.00303	-0.01482	-0.00097	-0.01728	0.02029	0.00835	-0.00709	-0.00902	-0.01104
IMAGE:795397	None	ESTs_	None	None	-0.0143	-0.00822	0.00608	-0.01441	0.00049	-0.01102	0.0029	-0.01213	0.01119	0.01403	-0.00052	-0.01686	0.0165	0.00131	-0.01088	-0.00816	0.00345	-0.00805
IMAGE:795585	None	"ESTs,_Weakly_similar_to_I38522_ISL-1_-_human_[H.sapiens]_"	None	None	-0.00355	0.0033	0.00139	-0.00332	0.00203	-0.00528	0.00231	0.00214	0.00685	-0.00395	-0.00921	0.02026	-0.00285	0.00191	0.00598	0.01029	-0.00354	-0.01114
IMAGE:795614	None	"Homo_sapiens_cDNA_FLJ32878_fis,_clone_TESTI2004111_"	None	None	-0.01272	0.00692	0.00201	0.00549	-0.00444	-0.00679	0.00375	0.00456	0.00803	-0.00178	-0.00282	-0.00223	-0.00325	-0.00091	-0.002	-0.00163	0.00038	-0.00831
